work_id,msd_id,artist_id,shs_id,clique_size,title
"%12853,",TRZSNSJ12903CC500D,ARPAB1I1187B9AD8E4,86785,2,Mama Tried (Album Version)
"%12853,",TRLXIFU128F1456EF4,AR08WH81187FB4308C,12853,2,Mama Tried (Live) (2001 Digital Remaster)
"%4136,",TRDQXLD128F92FA442,AR5U94U1187FB5CDCF,16297,3,No Money Down
"%4136,",TRVFMAE128F424A15F,AR6NBDC1187FB4D96D,4136,3,No Money Down
"%4136,",TRGALFM128F425DCC2,ARAOAKL1187FB4F2FD,-1,3,No Money Down
"%20122,",TRYSXSM128F421BA8E,AR3C3C01187B98E800,40920,5,Days Of Wine And Roses
"%20122,",TRMAJIL128F14984C4,ARPGS671187B996060,146786,5,Days Of Wine And Roses
"%20122,",TRMXWUI128F9331ACF,ARSEOQC1187B9BA087,133355,5,Days of wine and roses
"%20122,",TRZKSFM128F146E45A,ARS18KP1187B9A2D1E,35975,5,Days Of Wine And Roses
"%20122,",TRNLKKP128F4263395,ARPJUVQ122ECCBBCFC,115168,5,Days of Wine and Roses
"%69536,",TRVXMOR128F9315200,ARVAQTH1187FB3AF44,69539,2,Tombstone Shadow
"%69536,",TRUUXHZ128F931146F,ARDZQ5U1187B9ADEAE,69536,2,Tombstone Shadow
"%113702,",TRGUENC128F9306198,ARNTK8X1187FB4DA6A,125603,2,Some Like It Hot
"%113702,",TRFWTUP128F9341365,AR2EBHX1187B9B5DE0,125604,2,Some Like It Hot
"%73661,2422,",TRBUEDX12903CEEED9,ARAPNUA12086C12B2A,125802,6,Starman
"%73661,2422,",TRMZXRM128F42B0231,ARE0OI31187FB3DCA2,73484,6,Starman
"%73661,2422,",TRFTHZV128F423D12A,AR1HDG81187B9B3E57,125775,6,Starman (LP Version)
"%73661,2422,",TRAWTPJ128EF345697,AROH0JN1187B98DDC9,125777,6,Starman
"%73661,2422,",TRZGNXR128F4293F19,AR57V651187B9B91B3,73661,6,Starman
"%73661,2422,",TRZWYBR128F92C471B,ARGH3BJ1187FB4514D,125776,6,Starman
"%63538,",TRAPXNJ128F4252EB5,ARGKD4W1187B990E04,63538,2,Break It To Me Gently
"%63538,",TRBFPAA128F4269EFB,AREFVTN1187FB40ACA,63539,2,Break It To Me Gently
"%43644,",TRLASUN128F428545D,ARSKCFH1187FB43371,133983,2,Just Don't Want To Be Lonely
"%43644,",TRSRAVI128F42636EE,AR0AVIB1187FB37D01,43645,2,Just Don't Want To Be Lonely
"%36269,",TRCHYTQ128F935EC7E,AR2D7HC1187B9977A1,95728,2,Always Late (With Your Kisses)
"%36269,",TRWJXRT128F426CEF6,ARNG1DH1187FB3AB56,36269,2,Always Late (With Your Kisses)
"%9267,",TRGDLKR12903CB7FDD,AR47XGG1187B99146A,9267,2,Yardbird Suite
"%9267,",TRUWSEI128F427B7CF,ARCFDW71187B9BA40B,102620,2,Yardbird Suite
"%3438,",TRCNIEF128F93313E8,ARPAB1I1187B9AD8E4,97360,8,Rip It Up
"%3438,",TRZYKTL128F9321F85,ARUAKBD1187B9A2114,76924,8,Rip It Up
"%3438,",TRAORCL128F429586D,ARMEF2R1187FB4D37F,36820,8,Rip It Up
"%3438,",TRKAAJJ128F932CB54,AR7QCAS1187B9B32EB,-1,8,Rip It Up
"%3438,",TRAMAEW128F92D84EF,ARIDBCA11F4C83D58D,-1,8,Rip It Up
"%3438,",TRGEIDC12903CC8CED,AREVEJI1187FB56C06,-1,8,Rip It Up
"%3438,",TRJLKLR128F934F7C8,AREZMPH11F4C83B364,-1,8,Rip It Up
"%3438,",TRSXZMN128F427010C,ARBJ5U71187FB52A76,-1,8,Rip It Up
"%8618,",TRDKKBF128F930C25D,AR5OH2Z1187B9A46A9,8618,2,Lust for Life
"%8618,",TRUBDMH128F92E1E61,ARA0OEO1187B9950B0,29743,2,Lust For Life
"%63298,",TRJXVAO128E07953E8,ARRH63Y1187FB47783,63298,2,Gold Digger
"%63298,",TRHEQEV128F1494D07,ARE0RBH1187FB40FAD,63308,2,Gold Digger
"%13169,",TRJTBKV128F933956C,ARAZCWP129462A97F1,66274,3,Keep On Moving
"%13169,",TRJPTEY128F14586E5,AR1WWVL1187B9B0306,51496,3,Keep On Moving
"%13169,",TRWZCLI128F930CDE9,ARTIHCD1187FB4FC8D,13172,3,I Gotta Keep On Moving
"%114363,",TRCQSRE128F9344C73,ARWGPQ91187FB5B8E1,129204,3,Django
"%114363,",TRGJGRJ128F930D2D8,AR1RHCO1187B9AF0BF,129152,3,Django
"%114363,",TRYCVPH128F9350BA4,AR37SX11187FB3E164,129138,3,Django
"%3074,",TRZXFEE128F145D92D,ARXPE8V1187B99AEC9,5542,3,Help (Alternate Take)
"%3074,",TRXMYQZ128F425D55D,ARD34XJ1187FB41FB5,145266,3,Help
"%3074,",TRKIDRA128F1473B35,ARLG9UJ1187B9B6C67,24571,3,Help! (LP Version)
"%29768,",TRLCDGD128F42757A2,ARS8EAA1187FB52E62,29769,3,Raspberry Beret
"%29768,",TRMMMQN128F4238509,ARJ3CTF1187B9A1F2E,29768,3,Raspberry Beret (LP Version)
"%29768,",TRPBFWT128F92F7F1E,ARZQ7QA1187B9AD08B,-1,3,Raspberry Beret
"%4267,",TRRMTWC128F933BD6B,ARL3IIC1187FB394BD,7233,6,Hello
"%4267,",TRMQUIU128F4280B8A,ARV8WE01187FB4D356,149044,6,Hello
"%4267,",TRWDBQV128E07953F6,AR65T9K1187FB3842E,32050,6,Hello
"%4267,",TRJBAYP128F93449DA,AR0HQE41187B9A28D3,32249,6,Hello
"%4267,",TRRUXAH128E078FECB,ARIK43K1187B9AE54C,-1,6,Hello
"%4267,",TRXYAGC128F4294CAE,ARQWIVH1187B9B0101,-1,6,Hello
"%2336,2332,",TRFZSGM128F92DAB10,ARC6FHD1187B9B0CBA,101315,2,Boogie Chillun
"%2336,2332,",TRVCHCA128F92E26C1,ARLIBVA1187B99074B,2332,2,La Grange
"%66658,30981,",TRVAFSC128F92FF4E2,ARRR4Y81187FB524CE,30993,5,Sweet Little Angel
"%66658,30981,",TRONJRM128F92FD103,AR6BUYW1187B98E221,66661,5,Sweet Angel
"%66658,30981,",TRCBRRJ12903D12010,AR576O51187B990C30,66659,5,Black Angel Blues
"%66658,30981,",TRGLWSK128F932C6CE,AREZQWQ1187FB4339C,66658,5,Black Angel Blues
"%66658,30981,",TRYCKET128F92DCF62,ARBZIBH1187B9AB75B,31010,5,Sweet Little Angel
"%53430,",TRHBUGB128F4236A46,ARRUNN21187B98D06F,53435,2,14 Years
"%53430,",TRCOVWH128F931ED89,ARM7EDF1187B9B3FA1,53430,2,14 Years
"%19756,",TREWPOS128F1460322,ARVL9VD1187B9AE186,19758,2,Fame And Fortune
"%19756,",TRGMHZG128F4271F00,ARXXK5G1187FB392EB,19756,2,Fame And Fortune
"%63101,",TRYITYU128F92E6AC4,ARJOH8M1187B991C62,110437,10,It's Only A Paper Moon
"%63101,",TRLNOZX128F4248AA5,ARW7TAR1187B98BB04,80590,10,It's Only A Paper Moon
"%63101,",TRGODMP12903C965D7,AREIN101187FB5A5FA,63103,10,It's Only A Paper Moon
"%63101,",TRPIOXA12903CB2A86,AR694FG1187B9B081E,63118,10,It's Only A Paper Moon
"%63101,",TRAXUOK12903CCFF56,AR285HD1187B9A517F,70824,10,It's Only A Paper Moon
"%63101,",TRSBLTQ128F4292BEE,ARZVTZN1187FB579D4,86698,10,It's Only A Paper Moon
"%63101,",TRSPWQE128F4280558,ARE0WH81187B9A7BA3,63604,10,It's Only A Paper Moon
"%63101,",TRJFUOU12903CF492F,ARYTJPJ1187FB4ABCC,63600,10,It's Only A Paper Moon
"%63101,",TRHXJZQ128F42807F7,ARXUG3L1187B9A8DBC,86654,10,It's Only A Paper Moon (Album Version)
"%63101,",TROLLRQ12903CF7205,ARSS4I01187FB400D9,97480,10,Paper Moon
"%4681,",TRBOVUQ128F425A0B6,ARMJXRP1187FB461A0,134559,47,Summertime
"%4681,",TRLQGWL128F931BB98,ARN380K1187FB3791C,10542,47,Summertime (Album Version)
"%4681,",TRRNGME128F930171A,ARCG7YI1187FB41374,115671,47,Summertime
"%4681,",TRQAOQM128F42312B2,ARMTQM21187B9AC26E,7814,47,Summertime (LP Version)
"%4681,",TRGOFJB128F42784BB,ARF6C551187FB40741,84560,47,Summertime
"%4681,",TRNSQGK128F426ED21,ARPUMHS1187FB442A2,133931,47,Summertime
"%4681,",TREANIT128F92E35D5,ARUQNXV1187B98AE47,133353,47,Summertime
"%4681,",TRHIRDK128F425BAD2,AR5PEMD1187B99FABD,133902,47,Summertime
"%4681,",TRFWDOB128E0794AD1,AR7DO6G1187FB41056,108020,47,Summertime (Porgy & Bess_ Act 1_ Scene 1)
"%4681,",TRGYPVL128F149888E,ARCN61O1187B9ABBE8,107265,47,Summertime
"%4681,",TRGFBXM128F42BA6B4,ARMUGNG1187B9B435B,42402,47,Summertime
"%4681,",TRAIEYL128F145F7A5,AR1LWLE1187FB3FBBC,134586,47,Summertime (Live)
"%4681,",TRUZYUD128F42929F9,AR8DTD41187FB51ED9,50377,47,Summertime
"%4681,",TRTLXAO12903CEDA02,ARSC0U31187B9A835E,146224,47,Summertime
"%4681,",TRHIIZW12903CED302,AR772T41187B98E14F,97776,47,Summertime
"%4681,",TREERTB128F428FF1A,AR3JJGQ1187FB410B5,134465,47,Summertime (2004 Digital Remaster)
"%4681,",TRVAGPZ128F429B277,ARJD3JF1187FB3E996,134732,47,Summertime
"%4681,",TRYPXYZ128F1477461,ARS0MTS1187B9AABD5,12323,47,Summertime
"%4681,",TRRVWCO128F1453DC1,ARRIN1R1187B9B78FF,5434,47,Summertime
"%4681,",TRPEDVA128F427430C,ARF2QUN1187B9A7204,66272,47,Summertime (Live)
"%4681,",TRZPWSO128F9308831,AR79DE81187FB4FA40,43914,47,Summertime
"%4681,",TRUZMUT128F42688BF,AR4UMNJ1187B9A4C8E,141853,47,Summertime
"%4681,",TRMVUFF128F92F6E20,ARZ1U241187FB58455,31721,47,Summertime
"%4681,",TRXGDKG128F4273D79,ARTIU041187FB4D00E,41945,47,Summertime
"%4681,",TRSOCJR128F9336DA9,ARU9Q5Q1187FB3D6EB,133667,47,Summertime
"%4681,",TRBAJIB128F1477E11,AR5GPWY1187FB52289,4987,47,Summertime (LP Version)
"%4681,",TRUGMCV128F42A833F,ARUN69Q1187B98E4D4,11360,47,Summertime
"%4681,",TRARYKU128F42377A5,ARCFDW71187B9BA40B,115789,47,Summertime
"%4681,",TRUQTTK128F42679CE,AR77GI01187FB4D21A,25631,47,Summertime
"%4681,",TRWBPEN128F92E7976,ARPSJ6S1187B9A143A,134921,47,Summertime (Live)
"%4681,",TRQXAIT128F932CAB4,AR8Y7O51187B99879D,22975,47,Summertime
"%4681,",TRNLAMY128F149A26E,AR5KAA01187FB5AEB7,134444,47,Summertime
"%4681,",TRPBOIA128F9361001,ARMG0R21187FB3CB69,105046,47,Summertime
"%4681,",TRNDSWR128E078DB0A,ARXHS9K1187B998593,65972,47,Summertime
"%4681,",TRXQZMV128E079493E,ARVJ09W1187B98F007,134515,47,Summertime
"%4681,",TRZAXHQ128F4289D59,ARCBIJY1187FB597E4,38485,47,"Summertime (From ""Porgy and Bess"")"
"%4681,",TROULGP128F423772B,ART1P7T1187FB5B537,134525,47,Summertime
"%4681,",TRXUDNU128F14A8E61,ARIJ60W1187FB4FB1A,103407,47,Summertime (Album Version)
"%4681,",TRIJAFG128E0795415,ARB7BE11187B9B64E9,6518,47,Summertime
"%4681,",TRIHKLU128F42783BE,ARMLR5X11C8A415A9F,118763,47,Summertime
"%4681,",TRUIFQJ128F426BF96,ARJTAX61187FB40B19,11313,47,Summertime
"%4681,",TREYVDH128F1464256,ARQL9SK1187FB41D84,134658,47,Summertime
"%4681,",TREHJTV128F1477BC7,AREMGDO1187FB5C4A2,62820,47,Summertime
"%4681,",TRWCYET12903CDB531,AR4PQ891187FB5CA9F,64690,47,Summertime
"%4681,",TRGTOOU128F14A3080,ARUS0E11187FB570EB,133943,47,Summertime
"%4681,",TRWOSOT128E07913ED,AROQS6O1187FB3D146,136589,47,Summertime (LP Version)
"%4681,",TROKTIG12903CEFA16,ARMK8RZ1187FB5132E,133253,47,Summertime
"%7253,",TRLSRDM128F4285C93,AR423PZ1187FB384B2,59824,10,As Time Goes By
"%7253,",TRBJRFT128F428F46E,ARGI5FG1187B9A1A70,75383,10,As Time Goes By
"%7253,",TRWITZB128F931D844,ARC5GLV1187B9913AF,150105,10,As Time Goes By
"%7253,",TRXNJZG128F1490BCD,ARMYSP21187B98BDED,81268,10,As Time Goes By
"%7253,",TRAJRAN128F92FB24F,AR2H7Q41187B98AACC,78946,10,As Time Goes by
"%7253,",TRYQVDA128E0784464,ARVT7941187B9AEB48,58639,10,As Time Goes By
"%7253,",TRNFVYO128F933F13D,ARUUHS31187B9AF94D,78942,10,As Time Goes By
"%7253,",TRXTKYM128F9325BFF,ARJVLV81187FB57CE3,144664,10,As Time Goes By
"%7253,",TRSLCXZ128F4279D6A,AR0L55W1187B9B46FA,54512,10,As Time Goes By
"%7253,",TRMZARP128F42625B3,ARXOB9P1187B99101A,39173,10,As Time Goes By
"%11429,",TRSFUWL12903CAC50D,AR5NU351187B9AE701,120675,3,Many Rivers To Cross
"%11429,",TRDIQGQ128F1489341,AR1WWVL1187B9B0306,51497,3,Many Rivers To Cross
"%11429,",TRIOEWO128EF34DE63,AR7EJ7P1187B98F28A,49209,3,Many Rivers To Cross
"%33716,",TRISABF128F92F2643,AR927SO1187FB5A62B,125384,2,Lay Down Your Weary Tune
"%33716,",TRSSNWR128F427E11A,ARMG9NK1187B99155A,125346,2,Lay Down Your Weary Tune
"%5316,",TRMQTKA128F92FE2E0,ARL79DE1187FB38B72,95105,19,Over The Rainbow
"%5316,",TRFFLVI128F92F217F,ARIQTWA1187FB3DDFC,42977,19,Over The Rainbow
"%5316,",TRKPWUR128E0794937,ARVJ09W1187B98F007,32620,19,Over The Rainbow
"%5316,",TRVBABH128F145AADA,ARK1VZ81187FB5867E,48348,19,Over The Rainbow
"%5316,",TRDFYMJ128F425C3D2,AR0JEOI1187B98B918,72178,19,Over The Rainbow
"%5316,",TRHHJHI128F9308D56,ARMDKIJ1187FB3BB7F,5316,19,Over The Rainbow
"%5316,",TRBFVLU128F42BBAAB,ARNJ9LU1187B9A56A6,112066,19,Over The Rainbow
"%5316,",TRRVHNJ128F92EB5A7,ARI5OQ71187B9AC049,77346,19,Over The Rainbow
"%5316,",TRENRMC128F9312CF5,ARRXT411187B9A53EB,40948,19,Over The Rainbow
"%5316,",TRLIYWO128F9346351,AR0HQE41187B9A28D3,5317,19,Over The Rainbow
"%5316,",TRSSXZA128F42853FB,ARVLH5W1187FB58B7F,72731,19,Over The Rainbow
"%5316,",TRSYXYS128F147C7FC,ARLAUED1187B9ACEAF,28755,19,Over The Rainbow (Live)
"%5316,",TRQVNAI128F93354B9,AR8L6W21187B9AD317,122106,19,Over The Rainbow
"%5316,",TRQZZKG128F42756E7,ARI1U4H1187B9B23E7,63414,19,Somewhere Over The Rainbow
"%5316,",TRDYLRD128F425A0AD,ARMJXRP1187FB461A0,134558,19,Over The Rainbow
"%5316,",TRFWGJG128F4280B22,ARCNW7U1187FB3B219,20009,19,Over the Rainbow
"%5316,",TRMIOQB128F421A485,ARVPEZ21187B9B6D75,36737,19,Over The Rainbow
"%5316,",TRYHQBY128F422258F,ARJC4N31187B9B2A21,81077,19,Over The Rainbow
"%5316,",TRYPZIQ128F1497355,ARQB7KW1187B9A6C02,10224,19,Over The Rainbow
"%50794,",TRZEWXM128E0793411,AR21YNH1187FB49649,51327,2,Too Experienced
"%50794,",TRZDQYV12903CB1C33,ARKW1KD1187FB5A542,50819,2,Too Experienced
"%36306,",TRHTIHV128F42BC45B,ARRCFTZ1187FB3DD56,36306,2,This Time He Has Come
"%36306,",TRXKAZD128F421F353,ARVVRB51187FB4D305,36307,2,This Time He Has Come
"%107705,",TRPFFGC128F427FBC3,AREL88S1187B9B1466,107705,2,Aphasia
"%107705,",TRNDNZO128F427CFF3,AROXIDV1187B9B222F,107710,2,Aphasia
"%2645,",TRXJNWQ128F425B0E7,AR5O86P1187FB3B8CD,2645,2,L'accordéoniste
"%2645,",TRDZTVK128F9327500,ARRWAD71187FB3FE44,110937,2,L'Accordéoniste
"%34343,",TRAUKBE128F42764C6,ARV16Y31187B9B14E7,122000,2,Subway Train
"%34343,",TRKQFTQ12903CD3CD0,ARS1OWB1187B99EEAD,34343,2,Subway Train
"%88047,",TRLHSCM128F428F532,AR1XA631187FB57662,88048,2,My Love
"%88047,",TRTTKNA128F931A3AE,ARWK5QH1187B9A9B7F,88047,2,My Love
"%74221,",TRGFUVB128F42374E1,ARZXYRK1187B99E432,108562,2,This Love (Album Version)
"%74221,",TRZHXFO128F9302A17,ARF5M7Q1187FB501E8,74221,2,This Love
"%9941,",TRYTOUE128F426599B,ARO0QD41187FB3AB0A,15798,3,Kindhearted Woman Blues
"%9941,",TRQUJCP128F4238206,ARLAUED1187B9ACEAF,16397,3,Kind Hearted Woman Blues (Album Version)
"%9941,",TRPMDDK12903D0D320,AREWAAS1187B98C490,-1,3,Kindhearted Woman Blues
"%62404,",TRTYOSF128F9311DA8,AR04YSL1187B9A2D63,62405,6,Gonna Get Along Without Ya Now
"%62404,",TRQBGTW128F92FE5A0,ARDY3451187B9A0226,62407,6,Gonna Get Along Without You Now
"%62404,",TRUBNZK128F4246710,ARSQQES1187FB430E7,62411,6,Gonna Get Along Without You Now (Club Mix)
"%62404,",TRVHDLZ128F42AB119,ARF2S961187FB58033,62409,6,Gonna Get Along Without You Now
"%62404,",TRCFXON12903CDB2F5,AR3X6YL1187B9A44A0,121140,6,Gonna Get Along Without You Now
"%62404,",TRCWXZR128F935AE47,AR42MHZ1187FB39CAC,62408,6,Gonna Get Along Without Ya' Now
"%3414,",TRNCPKJ128F931C3FF,AREUZEN1187FB48155,113147,7,Money
"%3414,",TROMRQA128F42A12BF,AR2I8O01187B9ADF56,35845,7,Money
"%3414,",TRMCFBP128F4214801,AR9SU0S1187FB53D0F,67496,7,"Money (featuring Gary ""Nesta"" Pine & Dollarman)"
"%3414,",TRLYJQM128F14A8367,ART93VS1187FB5828A,3415,7,Money Prosit
"%3414,",TRKUOAS128F1478DC9,ARD4C1I1187FB4B0C3,3414,7,Money
"%3414,",TRNCVRW128F14A837A,ART93VS1187FB5828A,3416,7,Money Exit
"%3414,",TRPVWSW128F145F926,ARQFJCF1187B98A1C6,-1,7,Money
"%56889,",TRIDNNE12903CCE448,ARBIRGY11E2835D271,56891,2,Knee Deep In The Blues
"%56889,",TRFUMMG128F4269B98,AR223M11187B9ADDD6,56889,2,Knee Deep In The Blues
"%43772,",TRVILOZ128F9301CCB,AR4LE591187FB3FCFB,47027,9,O Come All Ye Faithful (Album Version)
"%43772,",TRJCDTU128F1453F92,ARCN61O1187B9ABBE8,46702,9,O Come All Ye Faithful
"%43772,",TROCTEB128F148C513,ARVU2XO1187B9893DB,143298,9,O Come All Ye Faithful
"%43772,",TRWVWGY128F429A35F,ARK0VFZ1187FB4309B,47079,9,O Come All Ye Faithful (Album Version)
"%43772,",TRMHYJS128F92DEC56,ARHCMMP1187B988EAD,47459,9,O Come All Ye Faithful
"%43772,",TREYSXY12903CBA5E3,AR358YS1187FB44A29,87573,9,O Come All Ye Faithful
"%43772,",TRQSEJD12903CAF4F9,ARXJJSN1187B98CB37,46766,9,O Come All Ye Faithful
"%43772,",TRWYCZP128F93226FB,AR633SY1187B9AC3B9,87760,9,O Come All Ye Faithful
"%43772,",TRBUKPE128F14525FF,ARWDO1Y1187FB380D4,46667,9,O Come All Ye Faithful
"%101771,",TRDJRJU128F934E4B1,AR6TGZI1187FB442A4,101773,2,Baby Blue Eyes
"%101771,",TROLUFX128F42A48AF,AR7SPB81187B9A068F,101772,2,Baby Blue Eyes
"%34317,",TRDXOAY128F9339261,ARU0QV31187FB4C04E,64457,2,Hung Up
"%34317,",TRKMRBI128F92CC2BD,ARBEOHF1187B9B044D,34317,2,Hung Up (Album Version)
"%192,",TRTDUTR128F4266999,ARDI1XT1187FB3EA46,192,2,Mr. Spaceman
"%192,",TRKRFKP128F423CD57,ARU24N61187B996740,66355,2,Mr. Spaceman (Sony Connect Set)
"%22484,",TRDKOIK128F145BFC2,ARM7YQQ1187B9A84E7,22484,2,In The Flesh
"%22484,",TRHSERI128F428E153,AR2F1JC1187FB4EFB0,68952,2,In The Flesh (Remastered)
"%13681,",TRAWLVG128F426836F,ARMEF2R1187FB4D37F,129942,5,Blue Moon Of Kentucky
"%13681,",TRSLUNV12903CC50A3,ARE9SYU1187B9B9838,67838,5,Blue Moon Of Kentucky
"%13681,",TRIFWFS128F422F3D7,ARVAF5Q1187B9AF1CA,13681,5,Blue Moon of Kentucky
"%13681,",TRUTBCZ128F9330E27,ARULZ741187B9AD2EF,30157,5,Blue Moon Of Kentucky
"%13681,",TRIKHZW128EF347C33,AR1W94W1187B992A7D,-1,5,Blue Moon Of Kentucky
"%14903,",TRKUZLV128F421CC34,ARQNRTK1187B9B58F2,30023,2,Farmer John
"%14903,",TRILCBD12903CAB7C3,ARHI6HD1187B9A0A87,71060,2,Farmer John
"%44827,",TRLPXJV128F14525F8,ARWDO1Y1187FB380D4,46670,7,Santa Baby
"%44827,",TRPPAGY128F9300A68,ARKLKPE1187FB521B3,114550,7,Santa Baby
"%44827,",TRARTMB128F93086B5,AR1F2QS1187FB374C0,67740,7,Santa Baby
"%44827,",TRQOWMS128F422891A,ARJ47041187B98E500,150780,7,Santa Baby
"%44827,",TRBKLBX128F1453E64,AR0DVRJ1187B98CBF5,47032,7,Santa Baby
"%44827,",TRDZYSN128F933D42C,AR92L3Q1187B996914,-1,7,Santa Baby
"%44827,",TRUNRJY128F427E9F5,AR5DHN51187B9B9363,-1,7,Santa Baby
"%5075,",TRXZYMY128F934227E,AR6Y22I1187B9AF690,52073,2,Down Here On The Ground (Live Album Version)
"%5075,",TRJOLYC128F427E0E7,ARWLT1T1187B99B4CC,5076,2,Down Here On The Ground (Live) (04 Remaster) (2005 Digital Remaster)
"%20084,",TRDOQQF128F92ECA15,ARCNW7U1187FB3B219,108332,3,Get Out Of Town
"%20084,",TRDTCII128F92C57B0,ARUN69Q1187B98E4D4,83108,3,Get Out Of Town
"%20084,",TRJYZQI12903CC0337,ARFOMBD1187FB4CD21,121968,3,Get Out of Town
"%16877,",TRSSBKO128F148B3C6,AR9GUZF1187FB4D1BC,40995,4,More Than This
"%16877,",TRONFGH128F93085E4,AROOKC21187B9AE85C,91919,4,More Than This (Album Version)
"%16877,",TRICSWG128F92E22CF,ARDGES11187B9B7DDF,16877,4,More Than This
"%16877,",TRSIZES128F1461591,ARHMYE81187FB52267,99246,4,More Than This
"%8583,",TRWEGNA128F427C9A4,ARYOGBC1187B9B87FA,87037,2,What I Did For Love (From 'A Chorus Line')
"%8583,",TRZEKJK128F9346390,AR0HQE41187B9A28D3,8584,2,What I Did For Love
"%2896,",TRPNIAX128F4269E77,ARA764M1187B9B5F4F,39274,6,Bring It On Home To Me
"%2896,",TRBMBIZ128F4286A79,ARW2AMZ1187FB381AC,22200,6,Bring It On Home To Me (LP Version)
"%2896,",TRNTQZY128F426999A,AR7BGWD1187FB59CCB,45967,6,Bring It On Home To Me
"%2896,",TRTMVCQ128F423255D,ARMTQM21187B9AC26E,7815,6,Bring It On Home To Me (LP Version)
"%2896,",TRFSHIL12903C9D85B,ARHVDSM1187FB4EBE4,124421,6,Bring It On Home To Me
"%2896,",TRDABJQ12903CC72E0,ARIVOIM1187B990643,124423,6,Bring it On Home To Me (part 2)
"%19353,",TRSEFFX128F930123E,AR6D5AS1187B98CD01,120998,3,So In Love
"%19353,",TRVDUNL12903CC4D16,AR2U9YY1187B9955A4,27330,3,So In Love (Remastered)
"%19353,",TRJZJXE128F93321EC,ARQLWL91187FB3A3C0,116277,3,So in Love
"%14033,",TRYPUJH128F930BF95,ARJEPYM1187B989816,34431,2,There'll Be No Teardrops Tonight
"%14033,",TRCBTWE128E078BDC9,ARA870V1187FB3C4B7,36170,2,There'll Be No Teardrops Tonight (LP Version)
"%138,",TRXSGXP128F428D776,ARBFQ7L1187B9ACD48,138,6,Sweet Jane
"%138,",TRQCURV128F930642F,ARJITOP1187FB4DFFD,29413,6,Sweet Jane
"%138,",TRTPUBM128E07938C2,ARU5ZVG1187B9A6E97,3910,6,Sweet Jane
"%138,",TRORCRQ128F4290933,ARO5T1P1187B9AC680,-1,6,Sweet Jane
"%138,",TRMBQNV128F426E8DD,ARMTVW61187B9B8802,-1,6,Sweet Jane
"%138,",TRCIMOK128F148D1E8,ARAUVWN1187B9A60BA,-1,6,Sweet Jane
"%97462,",TRSEHXR128F92D18E3,ARVTJAP1187FB4AA75,107073,2,Tiger Feet
"%97462,",TRLBIMH128F427C6F3,AR8NKGL1187B98F57A,97462,2,Tiger Feet
"%11773,",TRQJJIF128F14768A2,AR0P7HK1187B98BAE6,11774,3,Addicted To Love
"%11773,",TRMVKSL128F14640E0,AR4BDNG1187FB44870,11773,3,Addicted To Love
"%11773,",TRDEWBL128F92E46EE,AR6001N1187B9A8632,-1,3,Addicted To Love (Live)
"%105682,",TRUODRL128F92F219B,AR60ODO1187FB4D9AB,105703,5,The Greenwood Side
"%105682,",TRFSJSR128F930CEF3,ARGU86K1187B99F0C5,105710,5,The Cruel Mother
"%105682,",TRFDAAV128F92F25E6,ARGU17H1187FB45013,105693,5,The Cruel Mother
"%105682,",TRZZIZJ128F9327E45,AREK21C1187B99B3BD,105686,5,The Cruel Mother
"%105682,",TRBQNKF128F426E044,ARA1LS81187B9B98FB,105708,5,Cruel Mother
"%27894,",TRBTVVU128F9336D9E,ARU9Q5Q1187FB3D6EB,133662,5,All of You
"%27894,",TRAWWSU128F146E496,ARS18KP1187B9A2D1E,50472,5,All Of You
"%27894,",TRFVIML12903CF3A21,AR6LOVS1187B991C40,137195,5,All Of You
"%27894,",TRZTKDQ128F14A2F16,ARUS0E11187FB570EB,133946,5,All Of You
"%27894,",TRSJFWI128F93266DA,ARJY2XG1187FB3D6E6,114683,5,All Of You
"%8836,8837,34468,",TRWTSRK128F1462D07,ARCJT7I1187B99F56F,146616,12,Blue Moon
"%8836,8837,34468,",TRZRJPO128F92EF9C8,ARVJ09W1187B98F007,32619,12,Blue Moon
"%8836,8837,34468,",TRBZQBS128F92E63E8,ARCBVD51187FB52E1D,78521,12,Blue Moon
"%8836,8837,34468,",TRBEKMZ128F92D0D8C,ARVTJAP1187FB4AA75,78495,12,Blue Moon
"%8836,8837,34468,",TRYZYQC128F145B145,AR8NKGL1187B98F57A,68728,12,Blue Moon
"%8836,8837,34468,",TRANXIQ128F42A3CE8,ARYGO6R1187B9A7822,26859,12,Blue Moon
"%8836,8837,34468,",TRRMZHP128F422D033,ARLPFWM1187FB4CCCB,98151,12,Blue Moon
"%8836,8837,34468,",TRBKRCX128F932864B,AR1G3G71187B98FE83,82894,12,Blue Moon
"%8836,8837,34468,",TRKVYQI128F930FD78,ARU5ZVG1187B9A6E97,34468,12,Blue Moon Revisited (Song For Elvis)
"%8836,8837,34468,",TRDKNDE128F429AE0C,ARLO2801187FB3CBF5,12499,12,Blue Moon
"%8836,8837,34468,",TRNNSOD128F4251CC2,ARHTK7K1187FB3D91C,90014,12,Blue Moon
"%8836,8837,34468,",TRDKPFJ128F92F6666,ARX5FCX1187FB3F4CB,8839,12,Blue Moon
"%758,",TRWZAHX128F92F5869,AR6W9AC1187B9930F0,146020,2,Solsbury Hill (Album Version)
"%758,",TRFUOTL128F9304504,ARTP87H1187B98DBED,758,2,Solsbury Hill (2002 Digital Remaster)
